PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,methods_used,methods_name
8796508,Cost-effectiveness of magnetic resonance angiography for mass screening for intracranial aneurysms,Takahashi M.,Acad Radiol. 1996 Apr;3 Suppl 1:S40-3. doi: 10.1016/s1076-6332(96)80478-8.,Takahashi M,Acad Radiol,1996,1996/04/01,,,10.1016/s1076-6332(96)80478-8,,both,[]
8531658,The geographic understanding of snail borne disease in endemic areas using satellite surveillance,Malone JB.,Mem Inst Oswaldo Cruz. 1995 Mar-Apr;90(2):205-9. doi: 10.1590/s0074-02761995000200013.,Malone JB,Mem Inst Oswaldo Cruz,1995,1995/03/01,,,10.1590/s0074-02761995000200013,,both,[]
7895877,Judgement of cataractous changes applying a new system of image analysis in epidemiological studies,"Sasaki K, Shibata T, Masuyama M, Hatano T.",Dev Ophthalmol. 1994;26:19-24. doi: 10.1159/000423758.,Sasaki K,Dev Ophthalmol,1994,1994/01/01,,,10.1159/000423758,,both,[]
7719300,Computerized nuclear morphometry: prognostic value for carcinoma of the prostate and renal cell carcinoma,"Wenderoth UK, Gerlach B, KÃ¶ppen A, Hautmann RE.",Investig Urol (Berl). 1994;5:16-9.,Wenderoth UK,Investig Urol (Berl),1994,1994/01/01,,,,,both,[]
8509868,What should we expect from cardiac PET?,"Garcia EV, Eisner RL, Patterson RE.",J Nucl Med. 1993 Jun;34(6):978-80.,Garcia EV,J Nucl Med,1993,1993/06/01,,,,,both,[]
1641707,[Feasibility of use and limitations of the 3D-MR study technique. Results of 5 years' clinical experience],"Breit A, Braitinger S, Held P, Kett H, Obletter N, PrÃ¼ll C.",Rontgenpraxis. 1992 Jun;45(6):167-77.,Breit A,Rontgenpraxis,1992,1992/06/01,,,,,both,[]
1451606,Three-dimensional image processing for morphometric analysis of epithelium sections,"Albert R, Schindewolf T, Baumann I, Harms H.",Cytometry. 1992;13(7):759-65. doi: 10.1002/cyto.990130712.,Albert R,Cytometry,1992,1992/01/01,,,10.1002/cyto.990130712,"The reproducible classification of poorly differentiated abnormal epithelium specimens is still a diagnostic problem. The computer-aided method described here improves the differentiation between benign and malignant epithelium specimens. Hematoxylin and eosin-stained sections of normal squamous epithelium, dysplasia, carcinoma in situ, and carcinoma were scanned in a TV microscope system and analyzed by means of image processing methods on a DEC 5000/200 workstation. From the 15-20 microns thick histological sections, 3-5 focus positions in steps of 1-4 microns were scanned. The segmentation of the cell nuclei was performed automatically by color analysis and geometric operations. For each nucleus the best focus level was selected and at this level the center of the cell was calculated. Graph theoretical methods were applied to analyze the morphometry of the epithelium specimens. The minimal spanning tree was computed in the three-dimensional (3D) space of the sections with the selected centers of the nuclei as vertices. The best feature found for discrimination of the specimens is the average length of all edges in a tree. In the two-dimensional (2D) analysis we had to accept an error probability of about 20% in differentiation of dysplasia and carcinoma. In contrast to this we differentiated normal squamous epithelium, dysplasia, and carcinoma with a correct classification rate of 100% in the 3D analysis.",both,"['image processing', 'image processing', 'bert']"
1323198,Relation between arteriographically diagnosed femoral atherosclerosis and serum lipids. Prevalence and treatment in hyperlipidaemic subjects,Ruhn G.,Acta Radiol Suppl. 1992;378 ( Pt 3):7-30.,Ruhn G,Acta Radiol Suppl,1992,1992/01/01,,,,,both,[]
2792533,Epidemiology of cataract: still-video recording and image analysis,"Yata K, Fujiwara T, Yamamoto A, Ishiwata T, Nagano K, Obazawa H, Nagasawa T.",Dev Ophthalmol. 1989;17:65-8.,Yata K,Dev Ophthalmol,1989,1989/01/01,,,,,both,[]
39362767,Validation of an Artificial Intelligence-Based Prediction Model Using 5 External PET/CT Datasets of Diffuse Large B-Cell Lymphoma,"FerrÃ¡ndez MC, Golla SSV, Eertink JJ, Wiegers SE, Zwezerijnen GJC, Heymans MW, Lugtenburg PJ, Kurch L, HÃ¼ttmann A, Hanoun C, DÃ¼hrsen U, Barrington SF, Mikhaeel NG, Ceriani L, Zucca E, Czibor S, GyÃ¶rke T, Chamuleau MED, Zijlstra JM, Boellaard R; PETRA Consortium.",J Nucl Med. 2024 Oct 3:jnumed.124.268191. doi: 10.2967/jnumed.124.268191. Online ahead of print.,FerrÃ¡ndez MC,J Nucl Med,2024,2024/10/03,,,10.2967/jnumed.124.268191,"The aim of this study was to validate a previously developed deep learning model in 5 independent clinical trials. The predictive performance of this model was compared with the international prognostic index (IPI) and 2 models incorporating radiomic PET/CT features (clinical PET and PET models). Methods: In total, 1,132 diffuse large B-cell lymphoma patients were included: 296 for training and 836 for external validation. The primary outcome was 2-y time to progression. The deep learning model was trained on maximum-intensity projections from PET/CT scans. The clinical PET model included metabolic tumor volume, maximum distance from the bulkiest lesion to another lesion, SUV<sub>peak</sub>, age, and performance status. The PET model included metabolic tumor volume, maximum distance from the bulkiest lesion to another lesion, and SUV<sub>peak</sub> Model performance was assessed using the area under the curve (AUC) and Kaplan-Meier curves. Results: The IPI yielded an AUC of 0.60 on all external data. The deep learning model yielded a significantly higher AUC of 0.66 (P &lt; 0.01). For each individual clinical trial, the model was consistently better than IPI. Radiomic model AUCs remained higher for all clinical trials. The deep learning and clinical PET models showed equivalent performance (AUC, 0.69; P &gt; 0.05). The PET model yielded the highest AUC of all models (AUC, 0.71; P &lt; 0.05). Conclusion: The deep learning model predicted outcome in all trials with a higher performance than IPI and better survival curve separation. This model can predict treatment outcome in diffuse large B-cell lymphoma without tumor delineation but at the cost of a lower prognostic performance than with radiomics.",both,['deep learning']
39198606,LLMs produce racist output when prompted in African American English,"Blodgett SL, Talat Z.",Nature. 2024 Sep;633(8028):40-41. doi: 10.1038/d41586-024-02527-x.,Blodgett SL,Nature,2024,2024/08/28,,,10.1038/d41586-024-02527-x,,both,[]
39119631,Influenza time series prediction models in a megacity from 2010 to 2019: Based on seasonal autoregressive integrated moving average and deep learning hybrid prediction model,"Yang J, Yang L, Li G, Du J, Ma L, Zhang T, Zhang X, Yang J, Feng L, Yang W, Wang C.",Chin Med J (Engl). 2024 Aug 9;137(18):2242-4. doi: 10.1097/CM9.0000000000003238. Online ahead of print.,Yang J,Chin Med J (Engl),2024,2024/08/09,PMC11407819,,10.1097/CM9.0000000000003238,,both,['deep learning']
38704627,A commentary on 'A CT-based deep learning model predicts overall survival in patients with muscle invasive bladder cancer after radical cystectomy: a multicenter retrospective cohort study',"Zheng Y, Shi H, Hai B, Zhang J.",Int J Surg. 2024 Aug 1;110(8):5200-5201. doi: 10.1097/JS9.0000000000001510.,Zheng Y,Int J Surg,2024,2024/05/05,PMC11325890,,10.1097/JS9.0000000000001510,,both,['deep learning']
38597785,A Semiautonomous Deep Learning System to Reduce False Positives in Screening Mammography,"Pedemonte S, Tsue T, Mombourquette B, Truong Vu YN, Matthews T, Morales Hoil R, Shah M, Ghare N, Zingman-Daniels N, Holley S, Appleton CM, Su J, Wahl RL.",Radiol Artif Intell. 2024 May;6(3):e230033. doi: 10.1148/ryai.230033.,Pedemonte S,Radiol Artif Intell,2024,2024/04/10,PMC11140506,,10.1148/ryai.230033,"Purpose To evaluate the ability of a semiautonomous artificial intelligence (AI) model to identify screening mammograms not suspicious for breast cancer and reduce the number of false-positive examinations. Materials and Methods The deep learning algorithm was trained using 123â248 two-dimensional digital mammograms (6161 cancers) and a retrospective study was performed on three nonoverlapping datasets of 14â831 screening mammography examinations (1026 cancers) from two U.S. institutions and one U.K. institution (2008-2017). The stand-alone performance of humans and AI was compared. Human plus AI performance was simulated to examine reductions in the cancer detection rate, number of examinations, false-positive callbacks, and benign biopsies. Metrics were adjusted to mimic the natural distribution of a screening population, and bootstrapped CIs and P values were calculated. Results Retrospective evaluation on all datasets showed minimal changes to the cancer detection rate with use of the AI device (noninferiority margin of 0.25 cancers per 1000 examinations: U.S. dataset 1, P = .02; U.S. dataset 2, P &lt; .001; U.K. dataset, P &lt; .001). On U.S. dataset 1 (11â592 mammograms; 101 cancers; 3810 female patients; mean age, 57.3 years Â± 10.0 [SD]), the device reduced screening examinations requiring radiologist interpretation by 41.6% (95% CI: 40.6%, 42.4%; P &lt; .001), diagnostic examinations callbacks by 31.1% (95% CI: 28.7%, 33.4%; P &lt; .001), and benign needle biopsies by 7.4% (95% CI: 4.1%, 12.4%; P &lt; .001). U.S. dataset 2 (1362 mammograms; 330 cancers; 1293 female patients; mean age, 55.4 years Â± 10.5) was reduced by 19.5% (95% CI: 16.9%, 22.1%; P &lt; .001), 11.9% (95% CI: 8.6%, 15.7%; P &lt; .001), and 6.5% (95% CI: 0.0%, 19.0%; P = .08), respectively. The U.K. dataset (1877 mammograms; 595 cancers; 1491 female patients; mean age, 63.5 years Â± 7.1) was reduced by 36.8% (95% CI: 34.4%, 39.7%; P &lt; .001), 17.1% (95% CI: 5.9%, 30.1%: P &lt; .001), and 5.9% (95% CI: 2.9%, 11.5%; P &lt; .001), respectively. Conclusion This work demonstrates the potential of a semiautonomous breast cancer screening system to reduce false positives, unnecessary procedures, patient anxiety, and medical expenses. Keywords: Artificial Intelligence, Semiautonomous Deep Learning, Breast Cancer, Screening Mammography Supplemental material is available for this article. Published under a CC BY 4.0 license.",both,"['deep learning', 'dl']"
38531985,"Author Correction: Deep learning, computer-aided radiography reading for tuberculosis: a diagnostic accuracy study from a tertiary hospital in India","Nash M, Kadavigere R, Andrade J, Sukumar CA, Chawla K, Shenoy VP, Pande T, Huddart S, Pai M, Saravu K.",Sci Rep. 2024 Mar 26;14(1):7165. doi: 10.1038/s41598-024-57763-y.,Nash M,Sci Rep,2024,2024/03/27,PMC10965889,,10.1038/s41598-024-57763-y,,both,[]
38424093,Author Correction: Regression-based Deep-Learning predicts molecular biomarkers from pathology slides,"El Nahhas OSM, Loeffler CML, Carrero ZI, van Treeck M, Kolbinger FR, Hewitt KJ, Muti HS, Graziani M, Zeng Q, Calderaro J, Ortiz-BrÃ¼chle N, Yuan T, Hoffmeister M, Brenner H, Brobeil A, Reis-Filho JS, Kather JN.",Nat Commun. 2024 Feb 29;15(1):1868. doi: 10.1038/s41467-024-46298-5.,El Nahhas OSM,Nat Commun,2024,2024/02/29,PMC10904370,,10.1038/s41467-024-46298-5,,both,[]
38282671,Loss of TROP2 and epithelial cell adhesion molecule expression is linked to grade progression in pTa but unrelated to disease outcome in pT2-4 urothelial bladder carcinomas,"MÃ¼ller JH, Plage H, Elezkurtaj S, Mandelkow T, Huang Z, Lurati MCJ, Raedler JB, Debatin NF, Vettorazzi E, Samtleben H, Hofbauer S, Furlano K, Neymeyer J, Goranova I, Ralla B, Weinberger S, Horst D, RoÃner F, Schallenberg S, Marx AH, Fisch M, Rink M, Slojewski M, Kaczmarek K, Ecke T, Hallmann S, Koch S, Adamini N, Lennartz M, Minner S, Simon R, Sauter G, Zecha H, Schlomm T, Bady E.",Front Oncol. 2024 Jan 12;13:1342367. doi: 10.3389/fonc.2023.1342367. eCollection 2023.,MÃ¼ller JH,Front Oncol,2024,2024/01/29,PMC10811247,,10.3389/fonc.2023.1342367,"INTRODUCTION: Trophoblast cell surface antigen 2 (TROP2; EpCAM2) is a transmembrane glycoprotein which is closely related to EpCAM (EpCAM; EpCAM1). Both proteins share partial overlapping functions in epithelial development and EpCAM expression but have not been comparatively analyzed together in bladder carcinomas. TROP2 constitutes the target for the antibody-drug conjugate Sacituzumab govitecan (SG; TrodelvyTM) which has been approved for treatment of metastatic urothelial carcinoma by the United States Food and Drug administration (FDA) irrespective of its TROP2 expression status.
METHODS: To evaluate the potential clinical significance of subtle differences in TROP2 and EpCAM expression in urothelial bladder cancer, both proteins were analyzed by multiplex fluorescence immunohistochemistry in combination with a deep-learning based algorithm for automated cell detection on more than 2,700 urothelial bladder carcinomas in a tissue microarray (TMA) format.
RESULTS: The staining pattern of TROP2 and EpCAM were highly similar. For both proteins, the staining intensity gradually decreased from pTa G2 low grade (TROP2: 68.8Â±36.1; EpCAM: 21.5Â±11.7) to pTa G2 high grade (64.6Â±38.0; 19.3Â±12.2) and pTa G3 (52.1Â±38.7; 16.0Â±13.0, p<0.001 each). In pT2-4 carcinomas, the average TROP2 and EpCAM staining intensity was intermediate (61.8Â±40.9; 18.3Â±12.3). For both proteins, this was significantly lower than in pTa G2 low grade (p<0.001 each) but also higher than in pTa G3 tumors (p=0.022 for TROP2, p=0.071 for EpCAM). Within pT2-4 carcinomas, the TROP2 and EpCAM staining level was unrelated to pT, grade, UICC-category, and overall or tumor-specific patient survival. The ratio TROP2/EpCAM was unrelated to malignant phenotype and patient prognosis.
CONCLUSION: Our data show that TROP2 and EpCAM expression is common and highly interrelated in urothelial neoplasms. Despite of a progressive loss of TROP2/EpCAM during tumor cell dedifferentiation in pTa tumors, the lack of associations with clinicopathological parameters in pT2-4 cancer argues against a major cancer driving role of both proteins for the progression of urothelial neoplasms.",both,"['dl', 'llm']"
38195980,Smaller total and subregional cerebellar volumes in posttraumatic stress disorder: a mega-analysis by the ENIGMA-PGC PTSD workgroup,"Huggins AA, Baird CL, Briggs M, Laskowitz S, Hussain A, Fouda S, Haswell C, Sun D, Salminen LE, Jahanshad N, Thomopoulos SI, Veltman DJ, Frijling JL, Olff M, van Zuiden M, Koch SBJ, Nawjin L, Wang L, Zhu Y, Li G, Stein DJ, Ipser J, Seedat S, du Plessis S, van den Heuvel LL, Suarez-Jimenez B, Zhu X, Kim Y, He X, Zilcha-Mano S, Lazarov A, Neria Y, Stevens JS, Ressler KJ, Jovanovic T, van Rooij SJH, Fani N, Hudson AR, Mueller SC, Sierk A, Manthey A, Walter H, Daniels JK, Schmahl C, Herzog JI, ÅÃ­ha P, Rektor I, Lebois LAM, Kaufman ML, Olson EA, Baker JT, Rosso IM, King AP, Liberzon I, Angstadt M, Davenport ND, Sponheim SR, Disner SG, Straube T, Hofmann D, Qi R, Lu GM, Baugh LA, Forster GL, Simons RM, Simons JS, Magnotta VA, Fercho KA, Maron-Katz A, Etkin A, Cotton AS, O'Leary EN, Xie H, Wang X, QuidÃ© Y, El-Hage W, Lissek S, Berg H, Bruce S, Cisler J, Ross M, Herringa RJ, Grupe DW, Nitschke JB, Davidson RJ, Larson CL, deRoon-Cassini TA, Tomas CW, Fitzgerald JM, Blackford JU, Olatunji BO, Kremen WS, Lyons MJ, Franz CE, Gordon EM, May G, Nelson SM, Abdallah CG, Levy I, Harpaz-Rotem I, et al.",Mol Psychiatry. 2024 Mar;29(3):611-623. doi: 10.1038/s41380-023-02352-0. Epub 2024 Jan 10.,Huggins AA,Mol Psychiatry,2024,2024/01/10,PMC11153161,,10.1038/s41380-023-02352-0,"Although the cerebellum contributes to higher-order cognitive and emotional functions relevant to posttraumatic stress disorder (PTSD), prior research on cerebellar volume in PTSD is scant, particularly when considering subregions that differentially map on to motor, cognitive, and affective functions. In a sample of 4215 adults (PTSD nâ=â1642; Control nâ=â2573) across 40 sites from the ENIGMA-PGC PTSD working group, we employed a new state-of-the-art deep-learning based approach for automatic cerebellar parcellation to obtain volumetric estimates for the total cerebellum and 28 subregions. Linear mixed effects models controlling for age, gender, intracranial volume, and site were used to compare cerebellum volumes in PTSD compared to healthy controls (88% trauma-exposed). PTSD was associated with significant grey and white matter reductions of the cerebellum. Compared to controls, people with PTSD demonstrated smaller total cerebellum volume, as well as reduced volume in subregions primarily within the posterior lobe (lobule VIIB, crus II), vermis (VI, VIII), flocculonodular lobe (lobule X), and corpus medullare (all p<sub>-FDR</sub>â&lt;â0.05). Effects of PTSD on volume were consistent, and generally more robust, when examining symptom severity rather than diagnostic status. These findings implicate regionally specific cerebellar volumetric differences in the pathophysiology of PTSD. The cerebellum appears to play an important role in higher-order cognitive and emotional processes, far beyond its historical association with vestibulomotor function. Further examination of the cerebellum in trauma-related psychopathology will help to clarify how cerebellar structure and function may disrupt cognitive and affective processes at the center of translational models for PTSD.",both,[]
38153754,"The Diabetic Retinopathy ""Pandemic"" and Evolving Global Strategies: The 2023 Friedenwald Lecture","Wong TY, Tan TE.",Invest Ophthalmol Vis Sci. 2023 Dec 1;64(15):47. doi: 10.1167/iovs.64.15.47.,Wong TY,Invest Ophthalmol Vis Sci,2023,2023/12/28,PMC10756246,,10.1167/iovs.64.15.47,,both,[]
38126074,Editorial: Big data and artificial intelligence in ophthalmology - clinical application and future exploration,"Tan YY, Rim TH, Ting DSJ, Hsieh YT, Kim TI.",Front Med (Lausanne). 2023 Dec 6;10:1339280. doi: 10.3389/fmed.2023.1339280. eCollection 2023.,Tan YY,Front Med (Lausanne),2023,2023/12/21,PMC10731358,,10.3389/fmed.2023.1339280,,both,[]
37659103,Deep learning algorithms to detect diabetic kidney disease fromÂ retinal photographs in multiethnic populations with diabetes,"Betzler BK, Chee EYL, He F, Lim CC, Ho J, Hamzah H, Tan NC, Liew G, McKay GJ, Hogg RE, Young IS, Cheng CY, Lim SC, Lee AY, Wong TY, Lee ML, Hsu W, Tan GSW, Sabanayagam C.",J Am Med Inform Assoc. 2023 Nov 17;30(12):1904-1914. doi: 10.1093/jamia/ocad179.,Betzler BK,J Am Med Inform Assoc,2023,2023/09/02,PMC10654858,,10.1093/jamia/ocad179,"OBJECTIVE: To develop a deep learning algorithm (DLA) to detect diabetic kideny disease (DKD) from retinal photographs of patients with diabetes, and evaluate performance in multiethnic populations.
MATERIALS AND METHODS: We trained 3 models: (1) image-only; (2) risk factor (RF)-only multivariable logistic regression (LR) model adjusted for age, sex, ethnicity, diabetes duration, HbA1c, systolic blood pressure; (3) hybrid multivariable LR model combining RF data and standardized z-scores from image-only model. Data from Singapore Integrated Diabetic Retinopathy Program (SiDRP) were used to develop (6066 participants with diabetes, primary-care-based) and internally validate (5-fold cross-validation) the models. External testing on 2 independent datasets: (1) Singapore Epidemiology of Eye Diseases (SEED) study (1885 participants with diabetes, population-based); (2) Singapore Macroangiopathy and Microvascular Reactivity in Type 2 Diabetes (SMART2D) (439 participants with diabetes, cross-sectional) in Singapore. Supplementary external testing on 2 Caucasian cohorts: (3) Australian Eye and Heart Study (AHES) (460 participants with diabetes, cross-sectional) and (4) Northern Ireland Cohort for the Longitudinal Study of Ageing (NICOLA) (265 participants with diabetes, cross-sectional).
RESULTS: In SiDRP validation, area under the curve (AUC) was 0.826(95% CI 0.818-0.833) for image-only, 0.847(0.840-0.854) for RF-only, and 0.866(0.859-0.872) for hybrid. Estimates with SEED were 0.764(0.743-0.785) for image-only, 0.802(0.783-0.822) for RF-only, and 0.828(0.810-0.846) for hybrid. In SMART2D, AUC was 0.726(0.686-0.765) for image-only, 0.701(0.660-0.741) in RF-only, 0.761(0.724-0.797) for hybrid.
DISCUSSION AND CONCLUSION: There is potential for DLA using retinal images as a screening adjunct for DKD among individuals with diabetes. This can value-add to existing DLA systems which diagnose diabetic retinopathy from retinal images, facilitating primary screening for DKD.",both,['deep learning']
37608772,Pitfalls in machine learning-based assessment of tumor-infiltrating lymphocytes in breast cancer: A report of the International Immuno-Oncology Biomarker Working Group on Breast Cancer,"Thagaard J, Broeckx G, Page DB, Jahangir CA, Verbandt S, Kos Z, Gupta R, Khiroya R, Abduljabbar K, Acosta Haab G, Acs B, Akturk G, Almeida JS, Alvarado-Cabrero I, Amgad M, Azmoudeh-Ardalan F, Badve S, Baharun NB, Balslev E, Bellolio ER, Bheemaraju V, Blenman KR, Botinelly MendonÃ§a Fujimoto L, Bouchmaa N, Burgues O, Chardas A, Chon U Cheang M, Ciompi F, Cooper LA, Coosemans A, Corredor G, Dahl AB, Dantas Portela FL, Deman F, Demaria S, DorÃ© Hansen J, Dudgeon SN, Ebstrup T, Elghazawy M, Fernandez-MartÃ­n C, Fox SB, Gallagher WM, Giltnane JM, Gnjatic S, Gonzalez-Ericsson PI, Grigoriadis A, Halama N, Hanna MG, Harbhajanka A, Hart SN, Hartman J, Hauberg S, Hewitt S, Hida AI, Horlings HM, Husain Z, Hytopoulos E, Irshad S, Janssen EA, Kahila M, Kataoka TR, Kawaguchi K, Kharidehal D, Khramtsov AI, Kiraz U, Kirtani P, Kodach LL, Korski K, KovÃ¡cs A, Laenkholm AV, Lang-Schwarz C, Larsimont D, Lennerz JK, Lerousseau M, Li X, Ly A, Madabhushi A, Maley SK, Manur Narasimhamurthy V, Marks DK, McDonald ES, Mehrotra R, Michiels S, Minhas FUAA, Mittal S, Moore DA, Mushtaq S, Nighat H, Papathomas T, Penault-Llorca F, Perera RD, Pinard CJ, Pinto-Cardenas JC, Pruneri G, Pusztai L, Rahman A, Rajpoot NM, Rapoport BL, Rau TT, Reis-Filho JS, et al.",J Pathol. 2023 Aug;260(5):498-513. doi: 10.1002/path.6155. Epub 2023 Aug 23.,Thagaard J,J Pathol,2023,2023/08/23,PMC10518802,,10.1002/path.6155,"The clinical significance of the tumor-immune interaction in breast cancer is now established, and tumor-infiltrating lymphocytes (TILs) have emerged as predictive and prognostic biomarkers for patients with triple-negative (estrogen receptor, progesterone receptor, and HER2-negative) breast cancer and HER2-positive breast cancer. How computational assessments of TILs might complement manual TIL assessment in trial and daily practices is currently debated. Recent efforts to use machine learning (ML) to automatically evaluate TILs have shown promising results. We review state-of-the-art approaches and identify pitfalls and challenges of automated TIL evaluation by studying the root cause of ML discordances in comparison to manual TIL quantification. We categorize our findings into four main topics: (1) technical slide issues, (2) ML and image analysis aspects, (3) data challenges, and (4) validation issues. The main reason for discordant assessments is the inclusion of false-positive areas or cells identified by performance on certain tissue patterns or design choices in the computational implementation. To aid the adoption of ML for TIL assessment, we provide an in-depth discussion of ML and image analysis, including validation issues that need to be considered before reliable computational reporting of TILs can be incorporated into the trial and routine clinical management of patients with triple-negative breast cancer. Â© 2023 The Authors. The Journal of Pathology published by John Wiley & Sons Ltd on behalf of The Pathological Society of Great Britain and Ireland.",both,[]
37440225,"Deep Learning, the Retina, and Parkinson Disease",Hamedani AG.,JAMA Ophthalmol. 2023 Sep 1;141(9):911-912. doi: 10.1001/jamaophthalmol.2023.2918.,Hamedani AG,JAMA Ophthalmol,2023,2023/07/13,,,10.1001/jamaophthalmol.2023.2918,,both,[]
37267604,Correction: Unassisted Clinicians Versus Deep Learning-Assisted Clinicians in Image-Based Cancer Diagnostics: Systematic Review With Meta-analysis,"Xue P, Si M, Qin D, Wei B, Seery S, Ye Z, Chen M, Wang S, Song C, Zhang B, Ding M, Zhang W, Bai A, Yan H, Dang L, Zhao Y, Rezhake R, Zhang S, Qiao Y, Qu Y, Jiang Y.",J Med Internet Res. 2023 Jun 2;25:e49146. doi: 10.2196/49146.,Xue P,J Med Internet Res,2023,2023/06/02,PMC10276315,,10.2196/49146,[This corrects the article DOI: 10.2196/43832.].,both,[]
37019579,Genetic Epidemiology Highlights the RoleÂ of Aortic Strain and Distensibility inÂ Cardiovascular Disease,Belmont JW.,J Am Coll Cardiol. 2023 Apr 11;81(14):1336-1338. doi: 10.1016/j.jacc.2023.02.019.,Belmont JW,J Am Coll Cardiol,2023,2023/04/05,,,10.1016/j.jacc.2023.02.019,,both,[]
37005484,An integrative machine learning framework for classifying SEER breast cancer,"Manikandan P, Durga U, Ponnuraja C.",Sci Rep. 2023 Apr 1;13(1):5362. doi: 10.1038/s41598-023-32029-1.,Manikandan P,Sci Rep,2023,2023/04/03,PMC10067827,,10.1038/s41598-023-32029-1,"Breast cancer is the commonest type of cancer in women worldwide and the leading cause of mortality for females. The aim of this research is to classify the alive and death status of breast cancer patients using the Surveillance, Epidemiology, and End Results dataset. Due to its capacity to handle enormous data sets systematically, machine learning and deep learning has been widely employed in biomedical research to answer diverse classification difficulties. Pre-processing the data enables its visualization and analysis for use in making important decisions. This research presents a feasible machine learning-based approach for categorizing SEER breast cancer dataset. Moreover, a two-step feature selection method based on Variance Threshold and Principal Component Analysis was employed to select the features from the SEER breast cancer dataset. After selecting the features, the classification of the breast cancer dataset is carried out using Supervised and Ensemble learning techniques such as Ada Boosting, XG Boosting, Gradient Boosting, Naive Bayes and Decision Tree. Utilizing the train-test split and k-fold cross-validation approaches, the performance of various machine learning algorithms is examined. The accuracy of Decision Tree for both train-test split and cross validation achieved as 98%. In this study, it is observed that the Decision Tree algorithm outperforms other supervised and ensemble learning approaches for the SEER Breast Cancer dataset.",both,"['deep learning', 'dl', 'visual', 'ensemble']"
36973312,Author Correction: Development and evaluation of deep learning algorithms for assessment of acute burns and the need for surgery,"Boissin C, Laflamme L, FransÃ©n J, Lundin M, Huss F, Wallis L, Allorto N, Lundin J.",Sci Rep. 2023 Mar 27;13(1):4973. doi: 10.1038/s41598-023-31508-9.,Boissin C,Sci Rep,2023,2023/03/27,PMC10042801,,10.1038/s41598-023-31508-9,,both,['deep learning']
36813827,Author Correction: Prostate cancer therapy personalization via multi-modal deep learning on randomized phase III clinical trials,"Esteva A, Feng J, van der Wal D, Huang SC, Simko JP, DeVries S, Chen E, Schaeffer EM, Morgan TM, Sun Y, Ghorbani A, Naik N, Nathawani D, Socher R, Michalski JM, Roach M 3rd, Pisansky TM, Monson JM, Naz F, Wallace J, Ferguson MJ, Bahary JP, Zou J, Lungren M, Yeung S, Ross AE; NRG Prostate Cancer AI Consortium; Sandler HM, Tran PT, Spratt DE, Pugh S, Feng FY, Mohamad O.",NPJ Digit Med. 2023 Feb 22;6(1):27. doi: 10.1038/s41746-023-00769-z.,Esteva A,NPJ Digit Med,2023,2023/02/22,PMC9947124,,10.1038/s41746-023-00769-z,,both,"['deep learning', 'dl']"
35592647,Editorial: AI in Healthcare: From Data to Intelligence,"Hulsen T, Petkovic M, Varga OE, Jamuar SS.",Front Artif Intell. 2022 May 3;5:909391. doi: 10.3389/frai.2022.909391. eCollection 2022.,Hulsen T,Front Artif Intell,2022,2022/05/20,PMC9111011,,10.3389/frai.2022.909391,,both,[]
35373824,Commentary: Deep learning approaches applied to routinely collected health data: future directions,Rosella LC.,Int J Epidemiol. 2022 Jun 13;51(3):931-933. doi: 10.1093/ije/dyac064.,Rosella LC,Int J Epidemiol,2022,2022/04/04,,,10.1093/ije/dyac064,,both,[]
